Freq (Hz),S11_mag,S11_phase,S12_mag,S12_phase,S21_mag,S21_phase,S22_mag,S22_phase
100.0,-21.751624082542065,-0.17636710315695997,-23.168829944188644,-0.031110287072004267,23.153801608465074,-1.9612492631682303,1.2499953163134114,0.00040382998007747195
100.0,-21.998099412146157,-0.18432118353179353,-23.283676785037134,-0.3053546740090667,23.39676046673597,-1.9318634707589766,1.1876182227120151,0.007663842076572328
100.0,-21.85768437984664,-0.21051541065306315,-23.166553178506074,-0.43986570860282626,23.18304330031622,-1.9749770237804252,1.2363034046800951,6.332067906093428e-05
100.0,-21.867422890867996,-0.11393399808562153,-23.26948813984321,-0.010319153437382534,23.287170360739115,-1.9739158115663427,1.220741289037611,-0.003851675105635696
100.0,-21.930664561186237,-0.1716094463052868,-23.293770091074876,-0.1544985808737904,23.40728261896594,-1.991286162359772,1.2794527145595747,-0.058122234083978035
78.75,-21.26066339312823,-0.10528854083754854,-21.80754332881977,-0.12026277824401568,21.776436171349808,-2.0830267191555,-5.807678990095163,0.007665158490478333
57.5,-21.078885874312057,-0.07600300457034873,-19.231977342164413,0.061607385457030366,19.419610533521563,-2.0920667794280474,-4.133659415882882,-0.019574711283693466
36.25,-20.700430139404254,-0.07338918691093044,-16.82763093937913,-0.11685957878612353,17.000623571522166,-2.1445311820209993,-5.86392302514136,-0.22811567758129053
15.0,-20.26196531039355,-0.09875714233483547,-15.433469961392438,-1.1607414759673105,15.601048748169342,0.10116888079379574,-1.207731705535752,-0.626166593304235
100.0,-22.383759363409222,-0.13934551072416496,-23.69976110323592,0.22812024740814849,23.022661378633707,-1.985322412917588,1.24162128309547,-0.19624705724344105
78.75,-21.047759357703313,-0.1336880348317903,-21.429452174718765,-0.10879037869202866,21.534042298493695,-2.0614999717267697,-5.85363828012635,-0.07222343491776284
57.5,-21.293462096736874,-0.08561074612037446,-19.458682226288236,-0.07033249332461074,19.80110557624335,-2.03573792022822,-4.072771038106699,-0.24973243551960536
36.25,-20.70458542354395,-0.0910850549693278,-16.842272815275916,0.0930329895146777,16.931701956496465,-2.123523387859418,-5.853401970778548,-0.1941807441475172
15.0,-20.269039646303714,-0.1212677705084225,-15.20458360757932,-1.303129650199107,15.066686855318018,-0.24984078566007156,-1.079845230697243,-1.0268868210847748
100.0,-21.673038885721216,-0.17104151080755586,-22.84065614403975,-0.08249829321037334,23.361611019938824,-1.9602469453074352,1.2031314615582653,0.003612380644882809
78.75,-21.42126369146983,-0.0901954222022038,-21.801521012085455,0.028558271775357632,21.91592418056882,-2.076061353069488,-5.77947457180689,-0.030435507728063464
57.5,-21.12311899289017,-0.11359352806137865,-19.389199190149967,0.09340537651927261,19.418890035528428,-2.113832166652268,-4.112589436398473,-0.016923500931554928
36.25,-20.439690868228478,-0.0864294956478193,-16.60945643629281,0.043389463738891666,16.924409297906564,-2.1263612769419233,-5.816825686121882,-0.1113776060416921
